window_uid,subject_id,condition,label,source_edf,start_sec,end_sec,source_duration_sec,window_extends_beyond_source,window_seconds,overlap_seconds,overlap_status,segment_type,row_id,used_for_calibration,used_for_scoring,calibration_scoring_overlap
Subject28|rest|Subject28_1.edf|112.000|116.000,Subject28,rest,0,Subject28_1.edf,112.0,116.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3413,False,True,False
Subject28|rest|Subject28_1.edf|114.000|118.000,Subject28,rest,0,Subject28_1.edf,114.0,118.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3414,False,True,False
Subject28|rest|Subject28_1.edf|116.000|120.000,Subject28,rest,0,Subject28_1.edf,116.0,120.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3415,False,True,False
Subject28|rest|Subject28_1.edf|118.000|122.000,Subject28,rest,0,Subject28_1.edf,118.0,122.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3416,False,True,False
Subject28|rest|Subject28_1.edf|120.000|124.000,Subject28,rest,0,Subject28_1.edf,120.0,124.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3417,False,True,False
Subject28|rest|Subject28_1.edf|122.000|126.000,Subject28,rest,0,Subject28_1.edf,122.0,126.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3418,False,True,False
Subject28|rest|Subject28_1.edf|124.000|128.000,Subject28,rest,0,Subject28_1.edf,124.0,128.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3419,False,True,False
Subject28|rest|Subject28_1.edf|126.000|130.000,Subject28,rest,0,Subject28_1.edf,126.0,130.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3420,False,True,False
Subject28|rest|Subject28_1.edf|128.000|132.000,Subject28,rest,0,Subject28_1.edf,128.0,132.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3421,False,True,False
Subject28|rest|Subject28_1.edf|130.000|134.000,Subject28,rest,0,Subject28_1.edf,130.0,134.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3422,False,True,False
Subject28|rest|Subject28_1.edf|132.000|136.000,Subject28,rest,0,Subject28_1.edf,132.0,136.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3423,False,True,False
Subject28|rest|Subject28_1.edf|134.000|138.000,Subject28,rest,0,Subject28_1.edf,134.0,138.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3424,False,True,False
Subject28|rest|Subject28_1.edf|136.000|140.000,Subject28,rest,0,Subject28_1.edf,136.0,140.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3425,False,True,False
Subject28|rest|Subject28_1.edf|138.000|142.000,Subject28,rest,0,Subject28_1.edf,138.0,142.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3426,False,True,False
Subject28|rest|Subject28_1.edf|140.000|144.000,Subject28,rest,0,Subject28_1.edf,140.0,144.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3427,False,True,False
Subject28|rest|Subject28_1.edf|142.000|146.000,Subject28,rest,0,Subject28_1.edf,142.0,146.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3428,False,True,False
Subject28|rest|Subject28_1.edf|144.000|148.000,Subject28,rest,0,Subject28_1.edf,144.0,148.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3429,False,True,False
Subject28|rest|Subject28_1.edf|146.000|150.000,Subject28,rest,0,Subject28_1.edf,146.0,150.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3430,False,True,False
Subject28|rest|Subject28_1.edf|148.000|152.000,Subject28,rest,0,Subject28_1.edf,148.0,152.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3431,False,True,False
Subject28|rest|Subject28_1.edf|150.000|154.000,Subject28,rest,0,Subject28_1.edf,150.0,154.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3432,False,True,False
Subject28|rest|Subject28_1.edf|152.000|156.000,Subject28,rest,0,Subject28_1.edf,152.0,156.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3433,False,True,False
Subject28|rest|Subject28_1.edf|154.000|158.000,Subject28,rest,0,Subject28_1.edf,154.0,158.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3434,False,True,False
Subject28|rest|Subject28_1.edf|156.000|160.000,Subject28,rest,0,Subject28_1.edf,156.0,160.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3435,False,True,False
Subject28|rest|Subject28_1.edf|158.000|162.000,Subject28,rest,0,Subject28_1.edf,158.0,162.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3436,False,True,False
Subject28|rest|Subject28_1.edf|160.000|164.000,Subject28,rest,0,Subject28_1.edf,160.0,164.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3437,False,True,False
Subject28|rest|Subject28_1.edf|162.000|166.000,Subject28,rest,0,Subject28_1.edf,162.0,166.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3438,False,True,False
Subject28|rest|Subject28_1.edf|164.000|168.000,Subject28,rest,0,Subject28_1.edf,164.0,168.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3439,False,True,False
Subject28|rest|Subject28_1.edf|166.000|170.000,Subject28,rest,0,Subject28_1.edf,166.0,170.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3440,False,True,False
Subject28|rest|Subject28_1.edf|168.000|172.000,Subject28,rest,0,Subject28_1.edf,168.0,172.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3441,False,True,False
Subject28|rest|Subject28_1.edf|170.000|174.000,Subject28,rest,0,Subject28_1.edf,170.0,174.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3442,False,True,False
Subject28|rest|Subject28_1.edf|172.000|176.000,Subject28,rest,0,Subject28_1.edf,172.0,176.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3443,False,True,False
Subject28|rest|Subject28_1.edf|174.000|178.000,Subject28,rest,0,Subject28_1.edf,174.0,178.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3444,False,True,False
Subject28|rest|Subject28_1.edf|176.000|180.000,Subject28,rest,0,Subject28_1.edf,176.0,180.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3445,False,True,False
Subject28|rest|Subject28_1.edf|178.000|182.000,Subject28,rest,0,Subject28_1.edf,178.0,182.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3446,False,True,False
Subject28|arithmetic|Subject28_2.edf|0.000|4.000,Subject28,arithmetic,1,Subject28_2.edf,0.0,4.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3447,False,True,False
Subject28|arithmetic|Subject28_2.edf|2.000|6.000,Subject28,arithmetic,1,Subject28_2.edf,2.0,6.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3448,False,True,False
Subject28|arithmetic|Subject28_2.edf|4.000|8.000,Subject28,arithmetic,1,Subject28_2.edf,4.0,8.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3449,False,True,False
Subject28|arithmetic|Subject28_2.edf|6.000|10.000,Subject28,arithmetic,1,Subject28_2.edf,6.0,10.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3450,False,True,False
Subject28|arithmetic|Subject28_2.edf|8.000|12.000,Subject28,arithmetic,1,Subject28_2.edf,8.0,12.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3451,False,True,False
Subject28|arithmetic|Subject28_2.edf|10.000|14.000,Subject28,arithmetic,1,Subject28_2.edf,10.0,14.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3452,False,True,False
Subject28|arithmetic|Subject28_2.edf|12.000|16.000,Subject28,arithmetic,1,Subject28_2.edf,12.0,16.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3453,False,True,False
Subject28|arithmetic|Subject28_2.edf|14.000|18.000,Subject28,arithmetic,1,Subject28_2.edf,14.0,18.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3454,False,True,False
Subject28|arithmetic|Subject28_2.edf|16.000|20.000,Subject28,arithmetic,1,Subject28_2.edf,16.0,20.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3455,False,True,False
Subject28|arithmetic|Subject28_2.edf|18.000|22.000,Subject28,arithmetic,1,Subject28_2.edf,18.0,22.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3456,False,True,False
Subject28|arithmetic|Subject28_2.edf|20.000|24.000,Subject28,arithmetic,1,Subject28_2.edf,20.0,24.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3457,False,True,False
Subject28|arithmetic|Subject28_2.edf|22.000|26.000,Subject28,arithmetic,1,Subject28_2.edf,22.0,26.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3458,False,True,False
Subject28|arithmetic|Subject28_2.edf|24.000|28.000,Subject28,arithmetic,1,Subject28_2.edf,24.0,28.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3459,False,True,False
Subject28|arithmetic|Subject28_2.edf|26.000|30.000,Subject28,arithmetic,1,Subject28_2.edf,26.0,30.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3460,False,True,False
Subject28|arithmetic|Subject28_2.edf|28.000|32.000,Subject28,arithmetic,1,Subject28_2.edf,28.0,32.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3461,False,True,False
Subject28|arithmetic|Subject28_2.edf|30.000|34.000,Subject28,arithmetic,1,Subject28_2.edf,30.0,34.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3462,False,True,False
Subject28|arithmetic|Subject28_2.edf|32.000|36.000,Subject28,arithmetic,1,Subject28_2.edf,32.0,36.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3463,False,True,False
Subject28|arithmetic|Subject28_2.edf|34.000|38.000,Subject28,arithmetic,1,Subject28_2.edf,34.0,38.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3464,False,True,False
Subject28|arithmetic|Subject28_2.edf|36.000|40.000,Subject28,arithmetic,1,Subject28_2.edf,36.0,40.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3465,False,True,False
Subject28|arithmetic|Subject28_2.edf|38.000|42.000,Subject28,arithmetic,1,Subject28_2.edf,38.0,42.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3466,False,True,False
Subject28|arithmetic|Subject28_2.edf|40.000|44.000,Subject28,arithmetic,1,Subject28_2.edf,40.0,44.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3467,False,True,False
Subject28|arithmetic|Subject28_2.edf|42.000|46.000,Subject28,arithmetic,1,Subject28_2.edf,42.0,46.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3468,False,True,False
Subject28|arithmetic|Subject28_2.edf|44.000|48.000,Subject28,arithmetic,1,Subject28_2.edf,44.0,48.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3469,False,True,False
Subject28|arithmetic|Subject28_2.edf|46.000|50.000,Subject28,arithmetic,1,Subject28_2.edf,46.0,50.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3470,False,True,False
Subject28|arithmetic|Subject28_2.edf|48.000|52.000,Subject28,arithmetic,1,Subject28_2.edf,48.0,52.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3471,False,True,False
Subject28|arithmetic|Subject28_2.edf|50.000|54.000,Subject28,arithmetic,1,Subject28_2.edf,50.0,54.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3472,False,True,False
Subject28|arithmetic|Subject28_2.edf|52.000|56.000,Subject28,arithmetic,1,Subject28_2.edf,52.0,56.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3473,False,True,False
Subject28|arithmetic|Subject28_2.edf|54.000|58.000,Subject28,arithmetic,1,Subject28_2.edf,54.0,58.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3474,False,True,False
Subject28|arithmetic|Subject28_2.edf|56.000|60.000,Subject28,arithmetic,1,Subject28_2.edf,56.0,60.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3475,False,True,False
Subject28|arithmetic|Subject28_2.edf|58.000|62.000,Subject28,arithmetic,1,Subject28_2.edf,58.0,62.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3476,False,True,False
Subject29|rest|Subject29_1.edf|0.000|4.000,Subject29,rest,0,Subject29_1.edf,0.0,4.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3477,True,False,False
Subject29|rest|Subject29_1.edf|2.000|6.000,Subject29,rest,0,Subject29_1.edf,2.0,6.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3478,True,False,False
Subject29|rest|Subject29_1.edf|4.000|8.000,Subject29,rest,0,Subject29_1.edf,4.0,8.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3479,True,False,False
Subject29|rest|Subject29_1.edf|6.000|10.000,Subject29,rest,0,Subject29_1.edf,6.0,10.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3480,True,False,False
Subject29|rest|Subject29_1.edf|8.000|12.000,Subject29,rest,0,Subject29_1.edf,8.0,12.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3481,True,False,False
Subject29|rest|Subject29_1.edf|10.000|14.000,Subject29,rest,0,Subject29_1.edf,10.0,14.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3482,True,False,False
Subject29|rest|Subject29_1.edf|12.000|16.000,Subject29,rest,0,Subject29_1.edf,12.0,16.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3483,True,False,False
Subject29|rest|Subject29_1.edf|14.000|18.000,Subject29,rest,0,Subject29_1.edf,14.0,18.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3484,True,False,False
Subject29|rest|Subject29_1.edf|16.000|20.000,Subject29,rest,0,Subject29_1.edf,16.0,20.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3485,True,False,False
Subject29|rest|Subject29_1.edf|18.000|22.000,Subject29,rest,0,Subject29_1.edf,18.0,22.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3486,True,False,False
Subject29|rest|Subject29_1.edf|20.000|24.000,Subject29,rest,0,Subject29_1.edf,20.0,24.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3487,True,False,False
Subject29|rest|Subject29_1.edf|22.000|26.000,Subject29,rest,0,Subject29_1.edf,22.0,26.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3488,True,False,False
Subject29|rest|Subject29_1.edf|24.000|28.000,Subject29,rest,0,Subject29_1.edf,24.0,28.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3489,True,False,False
Subject29|rest|Subject29_1.edf|26.000|30.000,Subject29,rest,0,Subject29_1.edf,26.0,30.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3490,True,False,False
Subject29|rest|Subject29_1.edf|28.000|32.000,Subject29,rest,0,Subject29_1.edf,28.0,32.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3491,True,False,False
Subject29|rest|Subject29_1.edf|30.000|34.000,Subject29,rest,0,Subject29_1.edf,30.0,34.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3492,True,False,False
Subject29|rest|Subject29_1.edf|32.000|36.000,Subject29,rest,0,Subject29_1.edf,32.0,36.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3493,True,False,False
Subject29|rest|Subject29_1.edf|34.000|38.000,Subject29,rest,0,Subject29_1.edf,34.0,38.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3494,True,False,False
Subject29|rest|Subject29_1.edf|36.000|40.000,Subject29,rest,0,Subject29_1.edf,36.0,40.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3495,True,False,False
Subject29|rest|Subject29_1.edf|38.000|42.000,Subject29,rest,0,Subject29_1.edf,38.0,42.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3496,True,False,False
Subject29|rest|Subject29_1.edf|40.000|44.000,Subject29,rest,0,Subject29_1.edf,40.0,44.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3497,True,False,False
Subject29|rest|Subject29_1.edf|42.000|46.000,Subject29,rest,0,Subject29_1.edf,42.0,46.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3498,True,False,False
Subject29|rest|Subject29_1.edf|44.000|48.000,Subject29,rest,0,Subject29_1.edf,44.0,48.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3499,True,False,False
Subject29|rest|Subject29_1.edf|46.000|50.000,Subject29,rest,0,Subject29_1.edf,46.0,50.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3500,True,False,False
Subject29|rest|Subject29_1.edf|48.000|52.000,Subject29,rest,0,Subject29_1.edf,48.0,52.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3501,True,False,False
Subject29|rest|Subject29_1.edf|50.000|54.000,Subject29,rest,0,Subject29_1.edf,50.0,54.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3502,True,False,False
Subject29|rest|Subject29_1.edf|52.000|56.000,Subject29,rest,0,Subject29_1.edf,52.0,56.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3503,True,False,False
Subject29|rest|Subject29_1.edf|54.000|58.000,Subject29,rest,0,Subject29_1.edf,54.0,58.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3504,True,False,False
Subject29|rest|Subject29_1.edf|56.000|60.000,Subject29,rest,0,Subject29_1.edf,56.0,60.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3505,True,False,False
Subject29|rest|Subject29_1.edf|58.000|62.000,Subject29,rest,0,Subject29_1.edf,58.0,62.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3506,True,False,False
Subject29|rest|Subject29_1.edf|60.000|64.000,Subject29,rest,0,Subject29_1.edf,60.0,64.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3507,False,True,False
Subject29|rest|Subject29_1.edf|62.000|66.000,Subject29,rest,0,Subject29_1.edf,62.0,66.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3508,False,True,False
Subject29|rest|Subject29_1.edf|64.000|68.000,Subject29,rest,0,Subject29_1.edf,64.0,68.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3509,False,True,False
Subject29|rest|Subject29_1.edf|66.000|70.000,Subject29,rest,0,Subject29_1.edf,66.0,70.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3510,False,True,False
Subject29|rest|Subject29_1.edf|68.000|72.000,Subject29,rest,0,Subject29_1.edf,68.0,72.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3511,False,True,False
Subject29|rest|Subject29_1.edf|70.000|74.000,Subject29,rest,0,Subject29_1.edf,70.0,74.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3512,False,True,False
Subject29|rest|Subject29_1.edf|72.000|76.000,Subject29,rest,0,Subject29_1.edf,72.0,76.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3513,False,True,False
Subject29|rest|Subject29_1.edf|74.000|78.000,Subject29,rest,0,Subject29_1.edf,74.0,78.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3514,False,True,False
Subject29|rest|Subject29_1.edf|76.000|80.000,Subject29,rest,0,Subject29_1.edf,76.0,80.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3515,False,True,False
Subject29|rest|Subject29_1.edf|78.000|82.000,Subject29,rest,0,Subject29_1.edf,78.0,82.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3516,False,True,False
Subject29|rest|Subject29_1.edf|80.000|84.000,Subject29,rest,0,Subject29_1.edf,80.0,84.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3517,False,True,False
Subject29|rest|Subject29_1.edf|82.000|86.000,Subject29,rest,0,Subject29_1.edf,82.0,86.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3518,False,True,False
Subject29|rest|Subject29_1.edf|84.000|88.000,Subject29,rest,0,Subject29_1.edf,84.0,88.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3519,False,True,False
Subject29|rest|Subject29_1.edf|86.000|90.000,Subject29,rest,0,Subject29_1.edf,86.0,90.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3520,False,True,False
Subject29|rest|Subject29_1.edf|88.000|92.000,Subject29,rest,0,Subject29_1.edf,88.0,92.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3521,False,True,False
Subject29|rest|Subject29_1.edf|90.000|94.000,Subject29,rest,0,Subject29_1.edf,90.0,94.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3522,False,True,False
Subject29|rest|Subject29_1.edf|92.000|96.000,Subject29,rest,0,Subject29_1.edf,92.0,96.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3523,False,True,False
Subject29|rest|Subject29_1.edf|94.000|98.000,Subject29,rest,0,Subject29_1.edf,94.0,98.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3524,False,True,False
Subject29|rest|Subject29_1.edf|96.000|100.000,Subject29,rest,0,Subject29_1.edf,96.0,100.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3525,False,True,False
Subject29|rest|Subject29_1.edf|98.000|102.000,Subject29,rest,0,Subject29_1.edf,98.0,102.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3526,False,True,False
Subject29|rest|Subject29_1.edf|100.000|104.000,Subject29,rest,0,Subject29_1.edf,100.0,104.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3527,False,True,False
Subject29|rest|Subject29_1.edf|102.000|106.000,Subject29,rest,0,Subject29_1.edf,102.0,106.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3528,False,True,False
Subject29|rest|Subject29_1.edf|104.000|108.000,Subject29,rest,0,Subject29_1.edf,104.0,108.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3529,False,True,False
Subject29|rest|Subject29_1.edf|106.000|110.000,Subject29,rest,0,Subject29_1.edf,106.0,110.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3530,False,True,False
Subject29|rest|Subject29_1.edf|108.000|112.000,Subject29,rest,0,Subject29_1.edf,108.0,112.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3531,False,True,False
Subject29|rest|Subject29_1.edf|110.000|114.000,Subject29,rest,0,Subject29_1.edf,110.0,114.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3532,False,True,False
Subject29|rest|Subject29_1.edf|112.000|116.000,Subject29,rest,0,Subject29_1.edf,112.0,116.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3533,False,True,False
Subject29|rest|Subject29_1.edf|114.000|118.000,Subject29,rest,0,Subject29_1.edf,114.0,118.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3534,False,True,False
Subject29|rest|Subject29_1.edf|116.000|120.000,Subject29,rest,0,Subject29_1.edf,116.0,120.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3535,False,True,False
Subject29|rest|Subject29_1.edf|118.000|122.000,Subject29,rest,0,Subject29_1.edf,118.0,122.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3536,False,True,False
Subject29|rest|Subject29_1.edf|120.000|124.000,Subject29,rest,0,Subject29_1.edf,120.0,124.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3537,False,True,False
Subject29|rest|Subject29_1.edf|122.000|126.000,Subject29,rest,0,Subject29_1.edf,122.0,126.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3538,False,True,False
Subject29|rest|Subject29_1.edf|124.000|128.000,Subject29,rest,0,Subject29_1.edf,124.0,128.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3539,False,True,False
Subject29|rest|Subject29_1.edf|126.000|130.000,Subject29,rest,0,Subject29_1.edf,126.0,130.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3540,False,True,False
Subject29|rest|Subject29_1.edf|128.000|132.000,Subject29,rest,0,Subject29_1.edf,128.0,132.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3541,False,True,False
Subject29|rest|Subject29_1.edf|130.000|134.000,Subject29,rest,0,Subject29_1.edf,130.0,134.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3542,False,True,False
Subject29|rest|Subject29_1.edf|132.000|136.000,Subject29,rest,0,Subject29_1.edf,132.0,136.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3543,False,True,False
Subject29|rest|Subject29_1.edf|134.000|138.000,Subject29,rest,0,Subject29_1.edf,134.0,138.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3544,False,True,False
Subject29|rest|Subject29_1.edf|136.000|140.000,Subject29,rest,0,Subject29_1.edf,136.0,140.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3545,False,True,False
Subject29|rest|Subject29_1.edf|138.000|142.000,Subject29,rest,0,Subject29_1.edf,138.0,142.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3546,False,True,False
Subject29|rest|Subject29_1.edf|140.000|144.000,Subject29,rest,0,Subject29_1.edf,140.0,144.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3547,False,True,False
Subject29|rest|Subject29_1.edf|142.000|146.000,Subject29,rest,0,Subject29_1.edf,142.0,146.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3548,False,True,False
Subject29|rest|Subject29_1.edf|144.000|148.000,Subject29,rest,0,Subject29_1.edf,144.0,148.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3549,False,True,False
Subject29|rest|Subject29_1.edf|146.000|150.000,Subject29,rest,0,Subject29_1.edf,146.0,150.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3550,False,True,False
Subject29|rest|Subject29_1.edf|148.000|152.000,Subject29,rest,0,Subject29_1.edf,148.0,152.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3551,False,True,False
Subject29|rest|Subject29_1.edf|150.000|154.000,Subject29,rest,0,Subject29_1.edf,150.0,154.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3552,False,True,False
Subject29|rest|Subject29_1.edf|152.000|156.000,Subject29,rest,0,Subject29_1.edf,152.0,156.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3553,False,True,False
Subject29|rest|Subject29_1.edf|154.000|158.000,Subject29,rest,0,Subject29_1.edf,154.0,158.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3554,False,True,False
