window_uid,subject_id,condition,label,source_edf,start_sec,end_sec,source_duration_sec,window_extends_beyond_source,window_seconds,overlap_seconds,overlap_status,segment_type,row_id,used_for_calibration,used_for_scoring,calibration_scoring_overlap
Subject25|arithmetic|Subject25_2.edf|2.000|6.000,Subject25,arithmetic,1,Subject25_2.edf,2.0,6.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3088,False,True,False
Subject25|arithmetic|Subject25_2.edf|4.000|8.000,Subject25,arithmetic,1,Subject25_2.edf,4.0,8.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3089,False,True,False
Subject25|arithmetic|Subject25_2.edf|6.000|10.000,Subject25,arithmetic,1,Subject25_2.edf,6.0,10.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3090,False,True,False
Subject25|arithmetic|Subject25_2.edf|8.000|12.000,Subject25,arithmetic,1,Subject25_2.edf,8.0,12.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3091,False,True,False
Subject25|arithmetic|Subject25_2.edf|10.000|14.000,Subject25,arithmetic,1,Subject25_2.edf,10.0,14.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3092,False,True,False
Subject25|arithmetic|Subject25_2.edf|12.000|16.000,Subject25,arithmetic,1,Subject25_2.edf,12.0,16.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3093,False,True,False
Subject25|arithmetic|Subject25_2.edf|14.000|18.000,Subject25,arithmetic,1,Subject25_2.edf,14.0,18.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3094,False,True,False
Subject25|arithmetic|Subject25_2.edf|16.000|20.000,Subject25,arithmetic,1,Subject25_2.edf,16.0,20.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3095,False,True,False
Subject25|arithmetic|Subject25_2.edf|18.000|22.000,Subject25,arithmetic,1,Subject25_2.edf,18.0,22.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3096,False,True,False
Subject25|arithmetic|Subject25_2.edf|20.000|24.000,Subject25,arithmetic,1,Subject25_2.edf,20.0,24.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3097,False,True,False
Subject25|arithmetic|Subject25_2.edf|22.000|26.000,Subject25,arithmetic,1,Subject25_2.edf,22.0,26.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3098,False,True,False
Subject25|arithmetic|Subject25_2.edf|24.000|28.000,Subject25,arithmetic,1,Subject25_2.edf,24.0,28.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3099,False,True,False
Subject25|arithmetic|Subject25_2.edf|26.000|30.000,Subject25,arithmetic,1,Subject25_2.edf,26.0,30.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3100,False,True,False
Subject25|arithmetic|Subject25_2.edf|28.000|32.000,Subject25,arithmetic,1,Subject25_2.edf,28.0,32.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3101,False,False,False
Subject25|arithmetic|Subject25_2.edf|30.000|34.000,Subject25,arithmetic,1,Subject25_2.edf,30.0,34.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3102,False,False,False
Subject25|arithmetic|Subject25_2.edf|32.000|36.000,Subject25,arithmetic,1,Subject25_2.edf,32.0,36.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3103,False,False,False
Subject25|arithmetic|Subject25_2.edf|34.000|38.000,Subject25,arithmetic,1,Subject25_2.edf,34.0,38.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3104,False,False,False
Subject25|arithmetic|Subject25_2.edf|36.000|40.000,Subject25,arithmetic,1,Subject25_2.edf,36.0,40.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3105,False,False,False
Subject25|arithmetic|Subject25_2.edf|38.000|42.000,Subject25,arithmetic,1,Subject25_2.edf,38.0,42.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3106,False,False,False
Subject25|arithmetic|Subject25_2.edf|40.000|44.000,Subject25,arithmetic,1,Subject25_2.edf,40.0,44.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3107,False,False,False
Subject25|arithmetic|Subject25_2.edf|42.000|46.000,Subject25,arithmetic,1,Subject25_2.edf,42.0,46.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3108,False,False,False
Subject25|arithmetic|Subject25_2.edf|44.000|48.000,Subject25,arithmetic,1,Subject25_2.edf,44.0,48.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3109,False,False,False
Subject25|arithmetic|Subject25_2.edf|46.000|50.000,Subject25,arithmetic,1,Subject25_2.edf,46.0,50.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3110,False,False,False
Subject25|arithmetic|Subject25_2.edf|48.000|52.000,Subject25,arithmetic,1,Subject25_2.edf,48.0,52.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3111,False,False,False
Subject25|arithmetic|Subject25_2.edf|50.000|54.000,Subject25,arithmetic,1,Subject25_2.edf,50.0,54.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3112,False,False,False
Subject25|arithmetic|Subject25_2.edf|52.000|56.000,Subject25,arithmetic,1,Subject25_2.edf,52.0,56.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3113,False,False,False
Subject25|arithmetic|Subject25_2.edf|54.000|58.000,Subject25,arithmetic,1,Subject25_2.edf,54.0,58.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3114,False,False,False
Subject25|arithmetic|Subject25_2.edf|56.000|60.000,Subject25,arithmetic,1,Subject25_2.edf,56.0,60.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3115,False,False,False
Subject25|arithmetic|Subject25_2.edf|58.000|62.000,Subject25,arithmetic,1,Subject25_2.edf,58.0,62.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3116,False,False,False
Subject26|rest|Subject26_1.edf|0.000|4.000,Subject26,rest,0,Subject26_1.edf,0.0,4.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3117,True,False,False
Subject26|rest|Subject26_1.edf|2.000|6.000,Subject26,rest,0,Subject26_1.edf,2.0,6.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3118,True,False,False
Subject26|rest|Subject26_1.edf|4.000|8.000,Subject26,rest,0,Subject26_1.edf,4.0,8.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3119,True,False,False
Subject26|rest|Subject26_1.edf|6.000|10.000,Subject26,rest,0,Subject26_1.edf,6.0,10.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3120,True,False,False
Subject26|rest|Subject26_1.edf|8.000|12.000,Subject26,rest,0,Subject26_1.edf,8.0,12.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3121,True,False,False
Subject26|rest|Subject26_1.edf|10.000|14.000,Subject26,rest,0,Subject26_1.edf,10.0,14.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3122,True,False,False
Subject26|rest|Subject26_1.edf|12.000|16.000,Subject26,rest,0,Subject26_1.edf,12.0,16.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3123,True,False,False
Subject26|rest|Subject26_1.edf|14.000|18.000,Subject26,rest,0,Subject26_1.edf,14.0,18.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3124,True,False,False
Subject26|rest|Subject26_1.edf|16.000|20.000,Subject26,rest,0,Subject26_1.edf,16.0,20.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3125,True,False,False
Subject26|rest|Subject26_1.edf|18.000|22.000,Subject26,rest,0,Subject26_1.edf,18.0,22.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3126,True,False,False
Subject26|rest|Subject26_1.edf|20.000|24.000,Subject26,rest,0,Subject26_1.edf,20.0,24.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3127,True,False,False
Subject26|rest|Subject26_1.edf|22.000|26.000,Subject26,rest,0,Subject26_1.edf,22.0,26.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3128,True,False,False
Subject26|rest|Subject26_1.edf|24.000|28.000,Subject26,rest,0,Subject26_1.edf,24.0,28.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3129,True,False,False
Subject26|rest|Subject26_1.edf|26.000|30.000,Subject26,rest,0,Subject26_1.edf,26.0,30.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,calibration,3130,True,False,False
Subject26|rest|Subject26_1.edf|28.000|32.000,Subject26,rest,0,Subject26_1.edf,28.0,32.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3131,False,False,False
Subject26|rest|Subject26_1.edf|30.000|34.000,Subject26,rest,0,Subject26_1.edf,30.0,34.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3132,False,True,False
Subject26|rest|Subject26_1.edf|32.000|36.000,Subject26,rest,0,Subject26_1.edf,32.0,36.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3133,False,True,False
Subject26|rest|Subject26_1.edf|34.000|38.000,Subject26,rest,0,Subject26_1.edf,34.0,38.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3134,False,True,False
Subject26|rest|Subject26_1.edf|36.000|40.000,Subject26,rest,0,Subject26_1.edf,36.0,40.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3135,False,True,False
Subject26|rest|Subject26_1.edf|38.000|42.000,Subject26,rest,0,Subject26_1.edf,38.0,42.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3136,False,True,False
Subject26|rest|Subject26_1.edf|40.000|44.000,Subject26,rest,0,Subject26_1.edf,40.0,44.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3137,False,True,False
Subject26|rest|Subject26_1.edf|42.000|46.000,Subject26,rest,0,Subject26_1.edf,42.0,46.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3138,False,True,False
Subject26|rest|Subject26_1.edf|44.000|48.000,Subject26,rest,0,Subject26_1.edf,44.0,48.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3139,False,True,False
Subject26|rest|Subject26_1.edf|46.000|50.000,Subject26,rest,0,Subject26_1.edf,46.0,50.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3140,False,True,False
Subject26|rest|Subject26_1.edf|48.000|52.000,Subject26,rest,0,Subject26_1.edf,48.0,52.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3141,False,True,False
Subject26|rest|Subject26_1.edf|50.000|54.000,Subject26,rest,0,Subject26_1.edf,50.0,54.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3142,False,True,False
Subject26|rest|Subject26_1.edf|52.000|56.000,Subject26,rest,0,Subject26_1.edf,52.0,56.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3143,False,True,False
Subject26|rest|Subject26_1.edf|54.000|58.000,Subject26,rest,0,Subject26_1.edf,54.0,58.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3144,False,True,False
Subject26|rest|Subject26_1.edf|56.000|60.000,Subject26,rest,0,Subject26_1.edf,56.0,60.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_rest,3145,False,True,False
Subject26|rest|Subject26_1.edf|58.000|62.000,Subject26,rest,0,Subject26_1.edf,58.0,62.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3146,False,False,False
Subject26|rest|Subject26_1.edf|60.000|64.000,Subject26,rest,0,Subject26_1.edf,60.0,64.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3147,False,False,False
Subject26|rest|Subject26_1.edf|62.000|66.000,Subject26,rest,0,Subject26_1.edf,62.0,66.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3148,False,False,False
Subject26|rest|Subject26_1.edf|64.000|68.000,Subject26,rest,0,Subject26_1.edf,64.0,68.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3149,False,False,False
Subject26|rest|Subject26_1.edf|66.000|70.000,Subject26,rest,0,Subject26_1.edf,66.0,70.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3150,False,False,False
Subject26|rest|Subject26_1.edf|68.000|72.000,Subject26,rest,0,Subject26_1.edf,68.0,72.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3151,False,False,False
Subject26|rest|Subject26_1.edf|70.000|74.000,Subject26,rest,0,Subject26_1.edf,70.0,74.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3152,False,False,False
Subject26|rest|Subject26_1.edf|72.000|76.000,Subject26,rest,0,Subject26_1.edf,72.0,76.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3153,False,False,False
Subject26|rest|Subject26_1.edf|74.000|78.000,Subject26,rest,0,Subject26_1.edf,74.0,78.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3154,False,False,False
Subject26|rest|Subject26_1.edf|76.000|80.000,Subject26,rest,0,Subject26_1.edf,76.0,80.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3155,False,False,False
Subject26|rest|Subject26_1.edf|78.000|82.000,Subject26,rest,0,Subject26_1.edf,78.0,82.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3156,False,False,False
Subject26|rest|Subject26_1.edf|80.000|84.000,Subject26,rest,0,Subject26_1.edf,80.0,84.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3157,False,False,False
Subject26|rest|Subject26_1.edf|82.000|86.000,Subject26,rest,0,Subject26_1.edf,82.0,86.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3158,False,False,False
Subject26|rest|Subject26_1.edf|84.000|88.000,Subject26,rest,0,Subject26_1.edf,84.0,88.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3159,False,False,False
Subject26|rest|Subject26_1.edf|86.000|90.000,Subject26,rest,0,Subject26_1.edf,86.0,90.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3160,False,False,False
Subject26|rest|Subject26_1.edf|88.000|92.000,Subject26,rest,0,Subject26_1.edf,88.0,92.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3161,False,False,False
Subject26|rest|Subject26_1.edf|90.000|94.000,Subject26,rest,0,Subject26_1.edf,90.0,94.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3162,False,False,False
Subject26|rest|Subject26_1.edf|92.000|96.000,Subject26,rest,0,Subject26_1.edf,92.0,96.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3163,False,False,False
Subject26|rest|Subject26_1.edf|94.000|98.000,Subject26,rest,0,Subject26_1.edf,94.0,98.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3164,False,False,False
Subject26|rest|Subject26_1.edf|96.000|100.000,Subject26,rest,0,Subject26_1.edf,96.0,100.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3165,False,False,False
Subject26|rest|Subject26_1.edf|98.000|102.000,Subject26,rest,0,Subject26_1.edf,98.0,102.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3166,False,False,False
Subject26|rest|Subject26_1.edf|100.000|104.000,Subject26,rest,0,Subject26_1.edf,100.0,104.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3167,False,False,False
Subject26|rest|Subject26_1.edf|102.000|106.000,Subject26,rest,0,Subject26_1.edf,102.0,106.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3168,False,False,False
Subject26|rest|Subject26_1.edf|104.000|108.000,Subject26,rest,0,Subject26_1.edf,104.0,108.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3169,False,False,False
Subject26|rest|Subject26_1.edf|106.000|110.000,Subject26,rest,0,Subject26_1.edf,106.0,110.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3170,False,False,False
Subject26|rest|Subject26_1.edf|108.000|112.000,Subject26,rest,0,Subject26_1.edf,108.0,112.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3171,False,False,False
Subject26|rest|Subject26_1.edf|110.000|114.000,Subject26,rest,0,Subject26_1.edf,110.0,114.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3172,False,False,False
Subject26|rest|Subject26_1.edf|112.000|116.000,Subject26,rest,0,Subject26_1.edf,112.0,116.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3173,False,False,False
Subject26|rest|Subject26_1.edf|114.000|118.000,Subject26,rest,0,Subject26_1.edf,114.0,118.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3174,False,False,False
Subject26|rest|Subject26_1.edf|116.000|120.000,Subject26,rest,0,Subject26_1.edf,116.0,120.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3175,False,False,False
Subject26|rest|Subject26_1.edf|118.000|122.000,Subject26,rest,0,Subject26_1.edf,118.0,122.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3176,False,False,False
Subject26|rest|Subject26_1.edf|120.000|124.000,Subject26,rest,0,Subject26_1.edf,120.0,124.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3177,False,False,False
Subject26|rest|Subject26_1.edf|122.000|126.000,Subject26,rest,0,Subject26_1.edf,122.0,126.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3178,False,False,False
Subject26|rest|Subject26_1.edf|124.000|128.000,Subject26,rest,0,Subject26_1.edf,124.0,128.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3179,False,False,False
Subject26|rest|Subject26_1.edf|126.000|130.000,Subject26,rest,0,Subject26_1.edf,126.0,130.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3180,False,False,False
Subject26|rest|Subject26_1.edf|128.000|132.000,Subject26,rest,0,Subject26_1.edf,128.0,132.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3181,False,False,False
Subject26|rest|Subject26_1.edf|130.000|134.000,Subject26,rest,0,Subject26_1.edf,130.0,134.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3182,False,False,False
Subject26|rest|Subject26_1.edf|132.000|136.000,Subject26,rest,0,Subject26_1.edf,132.0,136.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3183,False,False,False
Subject26|rest|Subject26_1.edf|134.000|138.000,Subject26,rest,0,Subject26_1.edf,134.0,138.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3184,False,False,False
Subject26|rest|Subject26_1.edf|136.000|140.000,Subject26,rest,0,Subject26_1.edf,136.0,140.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3185,False,False,False
Subject26|rest|Subject26_1.edf|138.000|142.000,Subject26,rest,0,Subject26_1.edf,138.0,142.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3186,False,False,False
Subject26|rest|Subject26_1.edf|140.000|144.000,Subject26,rest,0,Subject26_1.edf,140.0,144.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3187,False,False,False
Subject26|rest|Subject26_1.edf|142.000|146.000,Subject26,rest,0,Subject26_1.edf,142.0,146.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3188,False,False,False
Subject26|rest|Subject26_1.edf|144.000|148.000,Subject26,rest,0,Subject26_1.edf,144.0,148.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3189,False,False,False
Subject26|rest|Subject26_1.edf|146.000|150.000,Subject26,rest,0,Subject26_1.edf,146.0,150.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3190,False,False,False
Subject26|rest|Subject26_1.edf|148.000|152.000,Subject26,rest,0,Subject26_1.edf,148.0,152.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3191,False,False,False
Subject26|rest|Subject26_1.edf|150.000|154.000,Subject26,rest,0,Subject26_1.edf,150.0,154.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3192,False,False,False
Subject26|rest|Subject26_1.edf|152.000|156.000,Subject26,rest,0,Subject26_1.edf,152.0,156.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3193,False,False,False
Subject26|rest|Subject26_1.edf|154.000|158.000,Subject26,rest,0,Subject26_1.edf,154.0,158.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3194,False,False,False
Subject26|rest|Subject26_1.edf|156.000|160.000,Subject26,rest,0,Subject26_1.edf,156.0,160.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3195,False,False,False
Subject26|rest|Subject26_1.edf|158.000|162.000,Subject26,rest,0,Subject26_1.edf,158.0,162.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3196,False,False,False
Subject26|rest|Subject26_1.edf|160.000|164.000,Subject26,rest,0,Subject26_1.edf,160.0,164.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3197,False,False,False
Subject26|rest|Subject26_1.edf|162.000|166.000,Subject26,rest,0,Subject26_1.edf,162.0,166.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3198,False,False,False
Subject26|rest|Subject26_1.edf|164.000|168.000,Subject26,rest,0,Subject26_1.edf,164.0,168.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3199,False,False,False
Subject26|rest|Subject26_1.edf|166.000|170.000,Subject26,rest,0,Subject26_1.edf,166.0,170.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3200,False,False,False
Subject26|rest|Subject26_1.edf|168.000|172.000,Subject26,rest,0,Subject26_1.edf,168.0,172.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3201,False,False,False
Subject26|rest|Subject26_1.edf|170.000|174.000,Subject26,rest,0,Subject26_1.edf,170.0,174.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3202,False,False,False
Subject26|rest|Subject26_1.edf|172.000|176.000,Subject26,rest,0,Subject26_1.edf,172.0,176.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3203,False,False,False
Subject26|rest|Subject26_1.edf|174.000|178.000,Subject26,rest,0,Subject26_1.edf,174.0,178.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3204,False,False,False
Subject26|rest|Subject26_1.edf|176.000|180.000,Subject26,rest,0,Subject26_1.edf,176.0,180.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3205,False,False,False
Subject26|rest|Subject26_1.edf|178.000|182.000,Subject26,rest,0,Subject26_1.edf,178.0,182.0,182.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3206,False,False,False
Subject26|arithmetic|Subject26_2.edf|0.000|4.000,Subject26,arithmetic,1,Subject26_2.edf,0.0,4.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3207,False,True,False
Subject26|arithmetic|Subject26_2.edf|2.000|6.000,Subject26,arithmetic,1,Subject26_2.edf,2.0,6.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3208,False,True,False
Subject26|arithmetic|Subject26_2.edf|4.000|8.000,Subject26,arithmetic,1,Subject26_2.edf,4.0,8.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3209,False,True,False
Subject26|arithmetic|Subject26_2.edf|6.000|10.000,Subject26,arithmetic,1,Subject26_2.edf,6.0,10.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3210,False,True,False
Subject26|arithmetic|Subject26_2.edf|8.000|12.000,Subject26,arithmetic,1,Subject26_2.edf,8.0,12.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3211,False,True,False
Subject26|arithmetic|Subject26_2.edf|10.000|14.000,Subject26,arithmetic,1,Subject26_2.edf,10.0,14.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3212,False,True,False
Subject26|arithmetic|Subject26_2.edf|12.000|16.000,Subject26,arithmetic,1,Subject26_2.edf,12.0,16.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3213,False,True,False
Subject26|arithmetic|Subject26_2.edf|14.000|18.000,Subject26,arithmetic,1,Subject26_2.edf,14.0,18.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3214,False,True,False
Subject26|arithmetic|Subject26_2.edf|16.000|20.000,Subject26,arithmetic,1,Subject26_2.edf,16.0,20.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3215,False,True,False
Subject26|arithmetic|Subject26_2.edf|18.000|22.000,Subject26,arithmetic,1,Subject26_2.edf,18.0,22.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3216,False,True,False
Subject26|arithmetic|Subject26_2.edf|20.000|24.000,Subject26,arithmetic,1,Subject26_2.edf,20.0,24.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3217,False,True,False
Subject26|arithmetic|Subject26_2.edf|22.000|26.000,Subject26,arithmetic,1,Subject26_2.edf,22.0,26.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3218,False,True,False
Subject26|arithmetic|Subject26_2.edf|24.000|28.000,Subject26,arithmetic,1,Subject26_2.edf,24.0,28.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3219,False,True,False
Subject26|arithmetic|Subject26_2.edf|26.000|30.000,Subject26,arithmetic,1,Subject26_2.edf,26.0,30.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,scored_task,3220,False,True,False
Subject26|arithmetic|Subject26_2.edf|28.000|32.000,Subject26,arithmetic,1,Subject26_2.edf,28.0,32.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3221,False,False,False
Subject26|arithmetic|Subject26_2.edf|30.000|34.000,Subject26,arithmetic,1,Subject26_2.edf,30.0,34.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3222,False,False,False
Subject26|arithmetic|Subject26_2.edf|32.000|36.000,Subject26,arithmetic,1,Subject26_2.edf,32.0,36.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3223,False,False,False
Subject26|arithmetic|Subject26_2.edf|34.000|38.000,Subject26,arithmetic,1,Subject26_2.edf,34.0,38.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3224,False,False,False
Subject26|arithmetic|Subject26_2.edf|36.000|40.000,Subject26,arithmetic,1,Subject26_2.edf,36.0,40.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3225,False,False,False
Subject26|arithmetic|Subject26_2.edf|38.000|42.000,Subject26,arithmetic,1,Subject26_2.edf,38.0,42.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3226,False,False,False
Subject26|arithmetic|Subject26_2.edf|40.000|44.000,Subject26,arithmetic,1,Subject26_2.edf,40.0,44.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3227,False,False,False
Subject26|arithmetic|Subject26_2.edf|42.000|46.000,Subject26,arithmetic,1,Subject26_2.edf,42.0,46.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3228,False,False,False
Subject26|arithmetic|Subject26_2.edf|44.000|48.000,Subject26,arithmetic,1,Subject26_2.edf,44.0,48.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3229,False,False,False
Subject26|arithmetic|Subject26_2.edf|46.000|50.000,Subject26,arithmetic,1,Subject26_2.edf,46.0,50.0,62.0,False,4.0,2.0,4s_windows_50pct_overlap,unused,3230,False,False,False
